AKIRIN2,0.92333114
AKNA,0.60508746
AKR1A1,1.0752314
AKR1B1,-0.055809036
AKR1B10,-1.048316
AKR1C1,-0.81451553
AKR1C2,0
AKR1C4,-0.13951872
AKR7A3,0.89898396
AKT1,-0.47071457
AKT1S1,0.58627415
AKT2,-0.38924605
AKTIP,0.614099
ALAD,0.06876287
ALAS1,0.73589414
ALAS2,-4.197051
ALB,-9.083615
ALDH16A1,0.02799894
ALDH18A1,0.30679795
ALDH1A1,-0.2717608
ALDH1A2,-3.603114
ALDH1B1,2.034936
ALDH1L1,3.331205
ALDH2,2.4063709
ALDH3A1,1.1095191
ALDH3A2,0.60549456
ALDH3B1,0.46479648
ALDH3B2,0.3536344
ALDH4A1,0.1981325
ALDH5A1,-5.3397236
ALDH6A1,0.7154188
ALDH7A1,-0.4954101
ALDH8A1,2.8314717
ALDH9A1,0.50994104
ALDOA,-1.649601
ALDOB,0.32870698
ALDOC,-0.7204627
ALG1,1.2551886
ALG10,0.3473744
ALG10B,-0.91749483
ALG12,0.76862437
ALG13,0.86439884
ALG14,0.38337705
ALG2,1.6819769
ALG3,-0.36477476
ALG6,-0.2542305
ALG8,-1.0316668
ALK,-3.1644423
ALKBH1,0.41166744
ALKBH2,1.0494452
ALKBH3,1.1345558
ALKBH4,-0.17208575
ALKBH5,0.27551556
ALKBH7,-0.005050588
ALKBH8,0.93980175
ALLC,0.27512336
ALMS1,0.14037077
ALOX12,-1.6777112
ALOX12B,-0.5300507
ALOX15B,1.2950578
ALOX5,-2.8174548
ALOX5AP,-2.912729
ALOXE3,1.084572
ALPI,-0.035248708
ALPK1,-0.82340616
ALPK3,0.9232769
ALPL,-1.9939718
ALPP,-0.1470547
ALPPL2,0.024547562
ALS2,0.7848044
ALS2CL,1.3039006
ALS2CR11,0.34763056
ALS2CR12,0.09699224
ALX1,-4.0367913
ALX4,-0.41852894
ALYREF,0
AMBP,-5.357629
AMBRA1,-0.46004856
AMD1,0.94955724
AMDHD1,-4.7582645
AMDHD2,-0.3811131
AMELX,-0.7586383
AMER1,0
AMER2,0
AMER3,0
AMFR,1.3923216
AMH,-3.3656423
AMHR2,-3.5230298
AMICA1,-1.9146591
AMIGO3,1.3481965
AMMECR1L,-0.19027995
AMN,0.63626
AMOT,-3.5385737
AMOTL1,-4.601665
AMOTL2,0.22031397
AMPD3,-0.8380828
AMPH,-2.7569969
AMT,-1.920555
AMY2B,0
AMZ2,-0.59898657
ANAPC10,0.16344546
ANAPC11,-0.037855215
ANAPC13,0.49979213
ANAPC15,0
ANAPC16,1.7222413
ANAPC2,1.0357455
ANAPC4,-0.5799102
ANAPC5,0.003948302
ANAPC7,0.034551647
ANGEL1,0.83229834
ANGEL2,-0.47247788
ANGPT2,0.077844985
ANGPT4,-0.45262578
ANGPTL1,0.17593187
ANGPTL3,0.14114545
ANGPTL6,0.7972116
ANGPTL7,0.128574
ANK2,-0.38812792
ANK3,0.6014509
ANKAR,1.263072
ANKDD1A,-2.5834923
ANKEF1,0
ANKFY1,1.0472958
ANKH,2.4170032
ANKHD1,0.9366664
ANKIB1,0.25545308
ANKLE2,0.73655885
ANKMY2,0.39307603
ANKRA2,0.12485129
ANKRD1,-3.913032
ANKRD10,0.11485482
ANKRD11,1.1490641
ANKRD12,0.40089414
ANKRD13A,0.13205817
ANKRD13C,1.2420316
ANKRD13D,-0.33451843
ANKRD17,1.0785984
ANKRD18A,1.8029299
ANKRD2,2.1202545
ANKRD23,0.5633817
ANKRD24,0.67224985
ANKRD26,-0.121539935
ANKRD27,0.49491504
ANKRD28,-2.0479794
ANKRD30A,-2.9609916
ANKRD31,0.46179917
ANKRD32,-1.936966
ANKRD34A,-1.1556525
ANKRD37,-0.42730623
ANKRD39,0.7389946
ANKRD40,0.047402363
ANKRD44,0.06824985
ANKRD46,1.3937608
ANKRD50,-1.2077211
ANKRD52,-0.17362879
ANKRD53,0.34020218
ANKRD54,-0.09836577
ANKRD55,0.056675415
ANKS1A,1.0334264
ANKS1B,0.16008808
ANKS3,0.06750297
ANKS4B,-1.7281126
ANKS6,-0.08793353
ANO10,-0.6164875
ANO2,-3.7299685
ANO3,-0.6772256
ANO5,1.7461513
ANO6,0.25188732
ANO8,0.7421121
ANO9,2.3194695
ANP32B,-0.28275868
ANP32C,1.375659
ANP32D,1.4417176
ANP32E,0.5345841
ANPEP,-4.108226
ANTXR1,-4.513769
ANXA10,-1.2372823
ANXA11,0.41363338
ANXA13,3.0908625
ANXA2,0.23556525
ANXA7,0.5041237
ANXA9,1.6388688
AOC3,-2.075945
AP1AR,1.5769633
AP1B1,-0.29004854
AP1G1,0.24515155
AP1M1,-0.9805106
AP1M2,2.2219553
AP1S1,1.4703684
AP1S2,-2.727818
AP1S3,2.093943
AP2A1,-0.092848845
AP2A2,0.8249512
AP2B1,0.335124
AP2M1,-0.4684572
AP2S1,-0.29796875
AP3B1,-0.46532822
AP3D1,0.3229276
AP3M1,0.7444163
AP3M2,-0.039540183
AP4B1,0.6421118
AP4E1,-0.35181907
AP4M1,1.7163124
AP4S1,1.0461923
AP5B1,0
AP5M1,0
AP5S1,0
AP5Z1,0
APAF1,0.22063547
APBA1,-0.1698742
APBA3,0.86170805
APBB1,0.08372034
APBB1IP,-4.2698226
APBB2,0.89452267
APBB3,0.0815005
APC2,0.90203273
APCDD1,5.904465
APEH,0.32877928
APEX1,0.43047336
APH1A,0.79388326
APH1B,-1.1375237
API5,0.970541
APITD1,-1.232831
APLF,0.1429051
APLN,-3.6273625
APLNR,-0.3121662
APLP1,-1.4585056
APLP2,-1.2572327
APMAP,0
APOA1,-4.7253647
APOA1BP,0.71689606
APOA2,-6.02642
APOA4,-3.3393712
APOA5,-3.5745459
APOB,-6.03144
APOBEC1,0.14927468
APOBEC2,0.0138498
APOBEC3A,0.013270359
APOBEC3B,-0.52607816
APOBEC3C,-0.061055157
APOBEC3D,-0.2786836
APOBEC3F,0.2006258
APOC1,-6.0405946
APOC3,-5.517074
APOD,-1.1790097
APOE,-4.289421
APOF,-2.6005676
APOH,-9.169561
APOL1,-1.3773403
APOL2,-1.0388126
APOL4,-0.7755125
APOL5,0.04450685
APOLD1,-1.690568
APOM,-3.161806
APOO,-0.4704895
APOOL,-0.49603942
APPBP2,-2.2308006
APPL1,0.19662763
APPL2,1.1937617
APRT,0.2919826
APTX,0.8078699
AQP1,0.44467407
AQP11,0.07225121
AQP2,1.335875
AQP4,-0.32505748
AQP5,2.1479468
AQP7,0.020723464
AQP9,0.22542547
AQPEP,-0.14389472
AQR,0.59400266
AR,-5.449088
ARAF,-0.00172619
ARAP1,-0.3697491
ARAP3,-2.4912014
ARC,1.3794397
ARCN1,0.5645076
AREL1,0
ARF1,0.60638046
ARF3,0.10580016
ARF5,0.060929406
ARF6,0.5316468
ARFGAP1,-0.39740658
ARFGAP2,-0.5194187
ARFGEF1,1.0496058
ARFGEF2,0.1527959
ARFIP1,0.61357784
ARFIP2,1.8513299
ARFRP1,0.015839526
ARG1,-1.7671821
ARG2,2.1667907
ARGLU1,0.44734523
ARHGAP1,-0.5655974
ARHGAP10,0.8593425
ARHGAP12,0.9424696
ARHGAP15,-4.2798247
ARHGAP17,-0.71254253
ARHGAP18,-0.08220774
ARHGAP19,0.47992218
ARHGAP20,-3.620284
ARHGAP21,1.463491
ARHGAP23,0.14194061
ARHGAP25,-5.3609705
ARHGAP26,1.0909348
ARHGAP27,2.5080657
ARHGAP32,2.3753633
ARHGAP33,0.33924437
ARHGAP35,2.0438619
ARHGAP36,-0.7024159
ARHGAP4,0.39004523
ARHGAP44,2.359661
ARHGAP5,1.4365245
ARHGAP6,0.22744085
ARHGAP9,-3.4007158
ARHGEF1,1.0238442
ARHGEF10,0.6645012
ARHGEF10L,0.17308907
ARHGEF12,0.3096003
ARHGEF15,0.11341231
ARHGEF16,2.416912
ARHGEF17,-1.4393349
ARHGEF18,-0.050910056
ARHGEF2,1.3269492
ARHGEF25,-1.7155421
ARHGEF26,-0.82460725
ARHGEF28,0
ARHGEF3,-1.6372181
ARHGEF39,0
ARHGEF40,-2.841896
ARHGEF5,1.8863153
ARHGEF7,-0.3741875
ARHGEF9,0.70450455
ARID1B,0.28393275
ARID3A,-2.3177023
ARID4A,0.2259273
ARID4B,-0.31090024
ARID5A,-0.34512985
ARID5B,-0.92425823
ARIH1,-1.0158033
ARIH2,-0.120027564
ARL1,0.4681921
ARL10,-2.4025466
ARL13B,0.7849931
ARL14,3.5740626
ARL15,-0.21144095
ARL16,0.21365069
ARL2BP,-0.49966708
ARL3,-0.7925401
ARL4C,-3.708823
ARL4D,-2.065834
ARL5A,0.2971897
ARL5B,1.0864806
ARL6,0.87209934
ARL6IP1,0.06585409
ARL6IP4,0.65927887
ARL6IP5,-0.5366306
ARL6IP6,-0.088563114
ARL8A,0.32567218
ARL8B,0.12611963
ARMC10,0.7786846
ARMC2,-2.3392725
ARMC5,-0.12055585
ARMC6,0.38173583
ARMC7,0.98314947
ARMC8,0.16452782
ARMC9,-1.6085501
ARMCX3,1.5950317
ARMCX5,0.6942768
ARNTL2,0.3555221
ARPC1A,0.48397723
ARPC2,0.18667406
ARPC4,1.0510387
ARPC5,0.4903713
ARPC5L,0.61075306
ARPIN,0
ARPP19,0.001185333
ARPP21,0.0995093
ARR3,0.1546732
ARRB2,0.5568028
ARRDC1,1.3362207
ARRDC1-AS1,0
ARRDC2,-0.14629267
ARRDC3,-1.968896
ARRDC4,0.10100649
ARSA,0.700945
ARSE,-3.2916024
ARSF,0.93284273
ARSI,-3.45212
ARSK,0.5203391
ART3,-0.9085407
ART4,-2.719184
ARTN,1.3611622
ARV1,1.6987733
ARVCF,1.7839031
ARX,-0.12517883
ASAH1,-0.31658265
ASAP1,0.039876897
ASAP3,-3.6140885
ASB1,-0.36376956
ASB10,-1.7288303
ASB11,0.010798179
ASB12,0.08956023
ASB13,0.7078696
ASB14,0.14560896
ASB15,-0.67193615
ASB16,0.16420278
ASB16-AS1,0
ASB17,0.16897763
ASB2,-4.6957426
ASB3,0.01908776
ASB4,3.1132195
ASB5,0.07018303
ASB6,0.07810649
ASB7,0.52201414
ASB8,-0.06662658
ASB9,-2.413508
ASCC1,0.03190998
ASCC2,-0.03563498
ASCL1,0.982649
ASCL2,5.519972
ASCL3,1.3023174
ASF1A,1.5487409
ASGR1,-5.4782934
ASGR2,-6.270586
ASH1L,0.29999736
ASH2L,-0.70437044
ASIC1,0
ASIC2,0
ASIC3,0
ASIC4,0
ASIP,-0.7255758
ASMTL,-0.16449176
ASNA1,-0.0434722
ASNS,2.400836
ASNSD1,0.7366523
ASPDH,-1.1041026
ASPH,0.7727098
ASPM,-0.84925455
ASPRV1,0.843257
ASPSCR1,-0.9424602
ASRGL1,0.17696945
ASXL1,-0.27739704
ASXL2,0.94808805
ASZ1,0.08922513
ATAD1,-0.23654851
ATAD2B,-0.24865524
ATAD3A,-0.22108458
ATAD3B,-0.18771163
ATAD3C,0.065976985
ATAD5,-0.83367354
ATAT1,1.0970863
ATF1,0.24317646
ATF2,0.55336094
ATF3,0.24726115
ATF5,1.5416707
ATF6,0.26133814
ATF6B,0.637342
ATF7,0.8775034
ATF7IP,0.46469033
ATF7IP2,-1.3906242
ATG10,-0.353004
ATG101,0
ATG12,0.16779236
ATG13,1.0830421
ATG14,0.7512565
ATG16L1,1.3497177
ATG16L2,-1.0143453
ATG2A,-1.2171726
ATG2B,-0.040994514
ATG3,0.4315662
ATG4A,0.5144253
ATG4B,0.61834896
ATG4D,1.3075962
ATG7,0.8594827
ATG9A,0.47228524
ATIC,0.6870823
ATL2,1.5390964
ATL3,0.8254738
ATMIN,0.0525188
ATN1,-0.3947382
ATOH1,0.20411527
ATOH8,0.56362337
ATP10D,-0.22917533
ATP11A,1.024869
ATP11B,-0.6539178
ATP11C,-2.06461
ATP12A,0.11763835
ATP13A1,0.69353
ATP13A3,0.68153584
ATP1A1,1.5680009
ATP1A3,-0.8106288
ATP1A4,0.67017466
ATP1B1,3.4617367
ATP1B2,-3.4832609
ATP2A1,0.053308953
ATP2A2,-0.8367702
ATP2A3,-1.991546
ATP2B1,1.0198087
ATP2B2,-0.11259259
ATP2B3,1.2159171
ATP2C1,-0.35603088
ATP2C2,5.45777
ATP4A,-0.281774
ATP4B,0.06865332
ATP5B,0.45220464
ATP5D,0.91296864
ATP5G1,-0.75201124
ATP5G3,-0.77399254
ATP5I,0.26038364
ATP5J,-0.20102596
ATP5J2,-2.2142591
ATP5L,-0.27119076
ATP5O,0.16632953
ATP5S,0.41910186
ATP6AP1,-0.5316066
ATP6V0A2,0
ATP6V0B,0.44946277
ATP6V0C,0.118758135
ATP6V0D1,0.35723397
ATP6V0D2,0.059248894
ATP6V0E1,0.03992742
ATP6V0E2,0.9429673
ATP6V1A,-0.5021037
ATP6V1B1,-3.142163
ATP6V1D,-0.42833796
ATP6V1E1,0.318946
ATP6V1E2,0.6818833
ATP6V1F,0.10223284
ATP6V1G1,-0.3476295
ATP6V1G2,0.2161964
ATP6V1H,-0.1495825
ATP7A,-0.20167592
ATP7B,0.4706745
ATP8A1,1.8406333
ATP8B2,-4.506802
ATP8B3,0.20357771
ATP8B4,0.11947326
ATP9A,-1.4499418
ATP9B,1.1317191
ATPAF1,-0.9704347
ATPAF2,0.33827677
ATPIF1,0.32971382
ATR,0.98659045
ATRAID,0
ATRNL1,0.13559172
ATRX,-0.38852984
ATXN1,0.5518147
ATXN10,0.63139063
ATXN1L,2.204703
ATXN2,-0.2370496
ATXN2L,0.06433688
ATXN3,0.09109781
ATXN7,0.8853946
ATXN7L1,-0.09193224
ATXN7L3,0.43800738
ATXN7L3B,0.507432
AUH,0.01702603
AUNIP,0
AUP1,0.2034445
AURKA,-0.3502999
AURKC,-1.4285477
AUTS2,-0.40402606
AVEN,0.37157723
AVIL,0.6082249
AVL9,0.7597008
AVP,0.689495
AVPI1,0.046502065
AVPR1A,0.07412398
AVPR1B,0.160635
AVPR2,-0.7264142
AXDND1,0.12539834
AXIN1,0.5637931
AXIN2,3.2783992
AZGP1,0.18664731
AZIN1,0.20596026
AZU1,-3.5957468
B2M,-1.720559
B3GALT1,2.9095893
B3GALT2,3.1639154
B3GALT4,2.0956774
B3GAT1,-3.911487
B3GAT3,0.13732812
B3GNT1,-1.5973024
B3GNT2,2.09965
B3GNT4,0.12127834
B3GNT9,0.24840927
B3GNTL1,0.49066216
B4GALT1,0.22925375
B4GALT2,-0.58166593
B4GALT5,-0.12891296
B4GALT7,0.72300345
B9D2,0.92560184
BAALC,-0.08745671
BAAT,3.2353334
BABAM1,0.21745384
BACH1,0.10518263
BAD,0.7789229
BAG1,-0.96025574
BAG2,-0.173871
BAG3,0.7491215
BAG4,0.21719508
BAG5,0.8748417
BAG6,-0.098924585
BAHCC1,-0.12377273
BAHD1,-0.2494764
BAI1,3.398322
BAI2,-3.0285542
BAIAP2L1,1.0782166
BAIAP3,0.6191301
BANF1,0.1445789
BANK1,0.028544676
BANP,-0.24087426
BAP1,0.1547622
BARHL1,0.092204995
BARX1,-1.6953713
BARX2,1.7470678
BATF,-5.6071434
BATF2,1.7931334
BATF3,-4.0128565
BAZ1B,0.1618509
BAZ2A,0.06271369
BAZ2B,1.2354718
BBC3,0.31012154
BBIP1,1.0650187
BBOX1,-0.08715414
BBS1,0.40731248
BBS10,0.23908803
BBS12,-1.3740164
BBS2,1.0143527
BBS4,-1.1124201
BBS5,-0.44801614
BBS7,1.7386947
BBX,-0.107484795
BCAM,-0.6901913
BCAN,-0.008017538
BCAP31,-0.118955605
BCAS1,-2.2745621
BCAS2,0.41668507
BCAS3,0.69591856
BCAS4,1.6686658
BCCIP,0.9025067
BCDIN3D,0.9260093
BCKDHB,1.153635
BCKDK,-0.61548436
BCL10,1.033456
BCL11B,-4.876393
BCL2L1,2.0266879
BCL2L10,0.3341995
BCL2L11,-0.8601255
BCL2L12,-0.3441697
BCL2L13,-0.41136074
BCL2L15,0.07371468
BCL2L2,-0.15915975
BCL3,0.79963684
BCL6B,-1.7227705
BCL7A,0.63403505
BCL7B,0.5413037
BCL9,-0.7796345
BCL9L,-0.11829489
BCLAF1,0.275775
BCOR,-0.85846424
BCORL1,-0.5084447
BCR,1.1018362
BCS1L,-0.354478
BDH1,1.7718954
BDH2,-0.005488504
BDKRB1,0.57344425
BDP1,0.29364198
BECN1,0.6440344
BEND2,0.1465045
BEND4,-5.4720416
BEND5,-2.9993942
BEND7,-2.317545
BEST1,3.8971155
BET1,0.12162978
BET1L,1.5359683
BEX2,-5.4412913
BEX4,-6.200717
BFAR,-1.1785231
BFSP1,0.16505434
BFSP2,-4.359283
BHLHB9,0.91885126
BHLHE40,-0.4100514
BHMT,0.14036314
BHMT2,-0.8613968
BICC1,-1.7699808
BICD1,-1.3084904
BICD2,-0.687377
BID,-0.35078725
BIK,4.2444706
BIN1,0.95259583
BIN2,-3.9738483
BIN3,-0.5666485
BIRC2,-0.5380068
BIRC3,-2.5170708
BIRC6,-0.11826129
BIRC7,-1.9284196
BLCAP,-0.17138389
BLID,-3.2795715
BLK,-4.1753645
BLNK,-1.4765139
BLOC1S1,0.19494829
BLOC1S2,0.96578026
BLOC1S3,0.8766179
BLOC1S4,0
BLOC1S6,0
BLVRA,-0.68385136
BLVRB,-0.45245832
BLZF1,1.4574813
BMP10,2.0140626
BMP2,-2.848333
BMP4,4.216234
BMP5,-5.563563
BMP7,1.9915628
BMPR1A,-0.23155688
BMPR1B,-0.34531623
BMPR2,-0.46242148
BMS1,0.92224216
BMX,-5.309384
BNC1,-1.6987518
BNIP1,0.63218683
BNIP2,-2.4252892
BNIP3,-2.0473938
BNIP3L,-0.52608967
BNIPL,-1.2047359
BOC,-1.8671923
BOD1,0.526064
BOD1L1,0
BOLA1,0.4652291
BOLL,0.14738724
BORA,0.35436818
BPGM,-0.55563176
BPHL,-0.3204718
BPI,0.0711836
BPIFA1,-0.23803401
BPIFA2,0.09663088
BPNT1,0.3855382
BPTF,-0.8953003
BRAP,0.6893968
BRAT1,-0.2598039
BRCA1,-0.31353474
BRCA2,-0.08790868
BRCC3,-0.29794592
BRD1,0.27711782
BRD2,0.49023345
BRD3,-0.4631853
BRD4,0.9569425
BRD7,-0.31961912
BRD8,-0.6490202
BRD9,0.676021
BRDT,0.08299442
BRE,0.81420904
BRF1,0.07829954
BRF2,0.1221561
BRINP3,0
BRIP1,-0.69036573
BRK1,-0.08873365
BRMS1,0.805253
BRMS1L,0.28418827
BROX,0.4155111
BRPF1,0.25534832
BRPF3,1.0084167
BRSK1,-1.3896646
BRSK2,0.5696431
BRWD1,0.08152488
BRWD3,-0.08722494
BSDC1,-0.20487115
BSND,-1.0749259
BSPRY,2.1483831
BST1,-2.50477
BTAF1,-0.23291871
BTBD1,0.44103146
BTBD10,1.1354399
BTBD16,-1.4183226
BTBD3,-0.13532539
BTBD6,0.8245887
BTBD7,0.98245233
BTBD8,1.6007377
BTBD9,0.54803896
BTC,5.9088964
BTD,-3.6648867
BTF3,0.19340234
BTF3L4,-0.48522192
BTG1,0.007402373
BTG3,0.34922117
BTG4,0.16484572
BTLA,1.6101975
BTN1A1,0.06794537
BTN3A1,-2.6970131
BTN3A2,-1.7734196
BTN3A3,0
BTNL2,-0.4475994
BUB1,-0.9568815
BUB1B,-0.5205784
BUB3,0.40878388
BUD13,-0.3542986
BUD31,0.81819725
BVES,-2.213551
BYSL,0.54422665
BZRAP1,4.1063776
BZW2,-0.037338268
C10orf10,-5.1849513
C10orf12,1.5818062
C10orf32,1.3527709
C10orf35,1.6241121
C10orf55,0.15642121
C10orf62,0.08060254
C10orf76,0.02472965
C10orf82,-1.3080726
C10orf88,0.23057184
C10orf90,-2.6310515
C10orf95,1.3292404
C11orf1,0.09038738
C11orf30,-0.3334121
C11orf48,-0.08009821
C11orf49,0.41023836
C11orf53,8.702752
C11orf54,-0.6034135
C11orf57,-0.12668695
C11orf58,0.5825719
C11orf65,1.4091522
C11orf68,-0.4816152
C11orf70,-2.1163225
